city_code,city,state_short,state_full
6987,New Douglas,IL,Illinois
6988,New Haven,IL,Illinois
6989,New Holland,IL,Illinois
6990,New Lenox,IL,Illinois
6991,New Memphis,IL,Illinois
6992,New Salem,IL,Illinois
6993,New Windsor,IL,Illinois
6994,Newark,IL,Illinois
6995,Newman,IL,Illinois
6996,Newton,IL,Illinois
6997,Niantic,IL,Illinois
6998,Niles,IL,Illinois
6999,Nilwood,IL,Illinois
7000,Niota,IL,Illinois
7001,Noble,IL,Illinois
7002,Nokomis,IL,Illinois
7003,Nora,IL,Illinois
7004,Normal,IL,Illinois
7005,Norris,IL,Illinois
7006,Norris City,IL,Illinois
7007,North Aurora,IL,Illinois
7008,North Chicago,IL,Illinois
7009,North Henderson,IL,Illinois
7010,Northbrook,IL,Illinois
7011,O Fallon,IL,Illinois
7012,Oak Brook,IL,Illinois
7013,Oak Forest,IL,Illinois
7014,Oak Lawn,IL,Illinois
7015,Oak Park,IL,Illinois
7016,Oakdale,IL,Illinois
7017,Oakford,IL,Illinois
7018,Oakland,IL,Illinois
7019,Oakwood,IL,Illinois
7020,Oblong,IL,Illinois
7021,Oconee,IL,Illinois
7022,Odell,IL,Illinois
7023,Odin,IL,Illinois
7024,Ogden,IL,Illinois
7025,Oglesby,IL,Illinois
7026,Ohio,IL,Illinois
7027,Ohlman,IL,Illinois
7028,Okawville,IL,Illinois
7029,Olive Branch,IL,Illinois
7030,Olmsted,IL,Illinois
7031,Olney,IL,Illinois
7032,Olympia Fields,IL,Illinois
7033,Omaha,IL,Illinois
7034,Onarga,IL,Illinois
7035,Oneida,IL,Illinois
7036,Opdyke,IL,Illinois
7037,Ophiem,IL,Illinois
7038,Oquawka,IL,Illinois
7039,Orangeville,IL,Illinois
7040,Oraville,IL,Illinois
7041,Oreana,IL,Illinois
7042,Oregon,IL,Illinois
7043,Orient,IL,Illinois
7044,Orion,IL,Illinois
7045,Orland Park,IL,Illinois
7046,Osco,IL,Illinois
7047,Oswego,IL,Illinois
7048,Ottawa,IL,Illinois
7049,Owaneco,IL,Illinois
7050,Ozark,IL,Illinois
7051,Palatine,IL,Illinois
7052,Palestine,IL,Illinois
7053,Palmer,IL,Illinois
7054,Palmyra,IL,Illinois
7055,Paloma,IL,Illinois
7056,Palos Heights,IL,Illinois
7057,Palos Hills,IL,Illinois
7058,Palos Park,IL,Illinois
7059,Pana,IL,Illinois
7060,Panama,IL,Illinois
7061,Papineau,IL,Illinois
7062,Paris,IL,Illinois
7063,Park Forest,IL,Illinois
7064,Park Ridge,IL,Illinois
7065,Parkersburg,IL,Illinois
7066,Patoka,IL,Illinois
7067,Patterson,IL,Illinois
7068,Paw Paw,IL,Illinois
7069,Pawnee,IL,Illinois
7070,Paxton,IL,Illinois
7071,Payson,IL,Illinois
7072,Pearl,IL,Illinois
7073,Pearl City,IL,Illinois
7074,Pecatonica,IL,Illinois
7075,Pekin,IL,Illinois
7076,Pembroke Township,IL,Illinois
7077,Penfield,IL,Illinois
7078,Peoria,IL,Illinois
7079,Peoria Heights,IL,Illinois
7080,Peotone,IL,Illinois
7081,Percy,IL,Illinois
7082,Perks,IL,Illinois
7083,Perry,IL,Illinois
7084,Peru,IL,Illinois
7085,Pesotum,IL,Illinois
7086,Petersburg,IL,Illinois
7087,Philo,IL,Illinois
7088,Piasa,IL,Illinois
7089,Pierron,IL,Illinois
7090,Pinckneyville,IL,Illinois
7091,Piper City,IL,Illinois
7092,Pittsburg,IL,Illinois
7093,Pittsfield,IL,Illinois
7094,Plainfield,IL,Illinois
7095,Plainville,IL,Illinois
7096,Plano,IL,Illinois
7097,Plato Center,IL,Illinois
7098,Pleasant Hill,IL,Illinois
7099,Pleasant Plains,IL,Illinois
7100,Plymouth,IL,Illinois
7101,Pocahontas,IL,Illinois
7102,Polo,IL,Illinois
7103,Pomona,IL,Illinois
7104,Pontiac,IL,Illinois
7105,Poplar Grove,IL,Illinois
7106,Port Byron,IL,Illinois
7107,Posen,IL,Illinois
7108,Potomac,IL,Illinois
7109,Prairie City,IL,Illinois
7110,Prairie Du Rocher,IL,Illinois
7111,Preemption,IL,Illinois
7112,Princeton,IL,Illinois
7113,Princeville,IL,Illinois
7114,Prophetstown,IL,Illinois
7115,Prospect Heights,IL,Illinois
7116,Pulaski,IL,Illinois
7117,Putnam,IL,Illinois
7118,Quincy,IL,Illinois
7119,Radom,IL,Illinois
7120,Raleigh,IL,Illinois
7121,Ramsey,IL,Illinois
7122,Rankin,IL,Illinois
7123,Ransom,IL,Illinois
7124,Rantoul,IL,Illinois
7125,Rapids City,IL,Illinois
7126,Raritan,IL,Illinois
7127,Raymond,IL,Illinois
7128,Red Bud,IL,Illinois
7129,Reddick,IL,Illinois
7130,Redmon,IL,Illinois
7131,Renault,IL,Illinois
7132,Reynolds,IL,Illinois
7133,Richmond,IL,Illinois
7134,Richton Park,IL,Illinois
7135,Richview,IL,Illinois
7136,Ridge Farm,IL,Illinois
7137,Ridgway,IL,Illinois
7138,Ridott,IL,Illinois
7139,Rinard,IL,Illinois
7140,Ringwood,IL,Illinois
7141,Rio,IL,Illinois
7142,River Forest,IL,Illinois
7143,River Grove,IL,Illinois
7144,Riverdale,IL,Illinois
7145,Riverside,IL,Illinois
7146,Riverton,IL,Illinois
7147,Roanoke,IL,Illinois
7148,Robbins,IL,Illinois
7149,Roberts,IL,Illinois
7150,Robinson,IL,Illinois
7151,Rochelle,IL,Illinois
7152,Rochester,IL,Illinois
7153,Rock City,IL,Illinois
7154,Rock Falls,IL,Illinois
7155,Rock Island,IL,Illinois
7156,Rockbridge,IL,Illinois
7157,Rockford,IL,Illinois
7158,Rockport,IL,Illinois
7159,Rockton,IL,Illinois
7160,Rockwood,IL,Illinois
7161,Rolling Meadows,IL,Illinois
7162,Rome,IL,Illinois
7163,Romeoville,IL,Illinois
7164,Roodhouse,IL,Illinois
7165,Rosamond,IL,Illinois
7166,Roscoe,IL,Illinois
7167,Roselle,IL,Illinois
7168,Roseville,IL,Illinois
7169,Rosiclare,IL,Illinois
7170,Rossville,IL,Illinois
7171,Round Lake,IL,Illinois
7172,Roxana,IL,Illinois
7173,Royal,IL,Illinois
7174,Royalton,IL,Illinois
7175,Rushville,IL,Illinois
7176,Russell,IL,Illinois
7177,Rutland,IL,Illinois
7178,Sadorus,IL,Illinois
7179,Sailor Springs,IL,Illinois
7180,Saint Anne,IL,Illinois
7181,Saint Augustine,IL,Illinois
7182,Saint Charles,IL,Illinois
7183,Saint David,IL,Illinois
7184,Saint Elmo,IL,Illinois
7185,Saint Francisville,IL,Illinois
7186,Saint Jacob,IL,Illinois
7187,Saint Joseph,IL,Illinois
7188,Saint Libory,IL,Illinois
7189,Saint Peter,IL,Illinois
7190,Sainte Marie,IL,Illinois
7191,Salem,IL,Illinois
7192,San Jose,IL,Illinois
7193,Sandoval,IL,Illinois
7194,Sandwich,IL,Illinois
7195,Saunemin,IL,Illinois
7196,Savanna,IL,Illinois
7197,Savoy,IL,Illinois
7198,Sawyerville,IL,Illinois
7199,Saybrook,IL,Illinois
7200,Scales Mound,IL,Illinois
7201,Schaumburg,IL,Illinois
7202,Scheller,IL,Illinois
7203,Schiller Park,IL,Illinois
7204,Sciota,IL,Illinois
7205,Scott Air Force Base,IL,Illinois
7206,Scottville,IL,Illinois
7207,Seaton,IL,Illinois
7208,Seatonville,IL,Illinois
7209,Secor,IL,Illinois
7210,Seneca,IL,Illinois
7211,Serena,IL,Illinois
7212,Sesser,IL,Illinois
7213,Seward,IL,Illinois
7214,Seymour,IL,Illinois
7215,Shabbona,IL,Illinois
7216,Shannon,IL,Illinois
7217,Shawneetown,IL,Illinois
7218,Sheffield,IL,Illinois
7219,Shelbyville,IL,Illinois
7220,Sheldon,IL,Illinois
7221,Sheridan,IL,Illinois
7222,Sherman,IL,Illinois
7223,Sherrard,IL,Illinois
7224,Shipman,IL,Illinois
7225,Shirland,IL,Illinois
7226,Shirley,IL,Illinois
7227,Shobonier,IL,Illinois
7228,Shorewood,IL,Illinois
7229,Shumway,IL,Illinois
7230,Sibley,IL,Illinois
7231,Sidell,IL,Illinois
7232,Sidney,IL,Illinois
7233,Sigel,IL,Illinois
7234,Silvis,IL,Illinois
7235,Simpson,IL,Illinois
7236,Sims,IL,Illinois
7237,Skokie,IL,Illinois
7238,Smithboro,IL,Illinois
7239,Smithfield,IL,Illinois
7240,Smithshire,IL,Illinois
7241,Smithton,IL,Illinois
7242,Somonauk,IL,Illinois
7243,Sorento,IL,Illinois
7244,South Beloit,IL,Illinois
7245,South Elgin,IL,Illinois
7246,South Holland,IL,Illinois
7247,South Pekin,IL,Illinois
7248,South Roxana,IL,Illinois
7249,South Wilmington,IL,Illinois
7250,Sparland,IL,Illinois
7251,Sparta,IL,Illinois
7252,Speer,IL,Illinois
7253,Spring Grove,IL,Illinois
7254,Spring Valley,IL,Illinois
7255,Springerton,IL,Illinois
7256,Springfield,IL,Illinois
7257,Standard,IL,Illinois
7258,Stanford,IL,Illinois
7259,Staunton,IL,Illinois
7260,Steeleville,IL,Illinois
7261,Steger,IL,Illinois
7262,Sterling,IL,Illinois
7263,Steward,IL,Illinois
7264,Stewardson,IL,Illinois
7265,Stillman Valley,IL,Illinois
7266,Stockland,IL,Illinois
7267,Stockton,IL,Illinois
7268,Stone Park,IL,Illinois
7269,Stonefort,IL,Illinois
7270,Stonington,IL,Illinois
7271,Stoy,IL,Illinois
7272,Strasburg,IL,Illinois
7273,Strawn,IL,Illinois
7274,Streamwood,IL,Illinois
7275,Streator,IL,Illinois
7276,Stronghurst,IL,Illinois
7277,Sublette,IL,Illinois
7278,Sugar Grove,IL,Illinois
7279,Sullivan,IL,Illinois
7280,Summerfield,IL,Illinois
7281,Summit Argo,IL,Illinois
7282,Sumner,IL,Illinois
7283,Sutter,IL,Illinois
7284,Sycamore,IL,Illinois
7285,Table Grove,IL,Illinois
7286,Tallula,IL,Illinois
7287,Tamaroa,IL,Illinois
7288,Tamms,IL,Illinois
7289,Tampico,IL,Illinois
7290,Taylor Ridge,IL,Illinois
7291,Taylor Springs,IL,Illinois
7292,Taylorville,IL,Illinois
7293,Techny,IL,Illinois
7294,Tennessee,IL,Illinois
7295,Teutopolis,IL,Illinois
7296,Texico,IL,Illinois
7297,Thawville,IL,Illinois
7298,Thayer,IL,Illinois
7299,Thebes,IL,Illinois
7300,Thomasboro,IL,Illinois
7301,Thompsonville,IL,Illinois
7302,Thomson,IL,Illinois
7303,Thornton,IL,Illinois
7304,Tilden,IL,Illinois
7305,Tilton,IL,Illinois
7306,Timewell,IL,Illinois
7307,Tinley Park,IL,Illinois
7308,Tiskilwa,IL,Illinois
7309,Toledo,IL,Illinois
7310,Tolono,IL,Illinois
7311,Toluca,IL,Illinois
7312,Tonica,IL,Illinois
7313,Topeka,IL,Illinois
7314,Toulon,IL,Illinois
7315,Tovey,IL,Illinois
7316,Towanda,IL,Illinois
7317,Tower Hill,IL,Illinois
7318,Tremont,IL,Illinois
7319,Trenton,IL,Illinois
7320,Trilla,IL,Illinois
7321,Triumph,IL,Illinois
7322,Trivoli,IL,Illinois
7323,Troy,IL,Illinois
7324,Troy Grove,IL,Illinois
7325,Tuscola,IL,Illinois
7326,Ullin,IL,Illinois
7327,Union,IL,Illinois
7328,Union Hill,IL,Illinois
7329,Unity,IL,Illinois
7330,University Park,IL,Illinois
7331,Urbana,IL,Illinois
7332,Ursa,IL,Illinois
7333,Utica,IL,Illinois
7334,Valier,IL,Illinois
7335,Valmeyer,IL,Illinois
7336,Van Orin,IL,Illinois
7337,Vandalia,IL,Illinois
7338,Varna,IL,Illinois
7339,Venice,IL,Illinois
7340,Vergennes,IL,Illinois
7341,Vermilion,IL,Illinois
7342,Vermont,IL,Illinois
7343,Vernon,IL,Illinois
7344,Vernon Hills,IL,Illinois
7345,Verona,IL,Illinois
7346,Versailles,IL,Illinois
7347,Victoria,IL,Illinois
7348,Vienna,IL,Illinois
7349,Villa Grove,IL,Illinois
7350,Villa Park,IL,Illinois
7351,Villa Ridge,IL,Illinois
7352,Viola,IL,Illinois
7353,Virden,IL,Illinois
7354,Virginia,IL,Illinois
7355,Wadsworth,IL,Illinois
7356,Waggoner,IL,Illinois
7357,Walnut,IL,Illinois
7358,Walnut Hill,IL,Illinois
7359,Walsh,IL,Illinois
7360,Walshville,IL,Illinois
7361,Waltonville,IL,Illinois
7362,Wapella,IL,Illinois
7363,Warren,IL,Illinois
7364,Warrensburg,IL,Illinois
7365,Warrenville,IL,Illinois
7366,Warsaw,IL,Illinois
7367,Wasco,IL,Illinois
7368,Washburn,IL,Illinois
7369,Washington,IL,Illinois
7370,Wataga,IL,Illinois
7371,Waterloo,IL,Illinois
7372,Waterman,IL,Illinois
7373,Watseka,IL,Illinois
7374,Watson,IL,Illinois
7375,Wauconda,IL,Illinois
7376,Waukegan,IL,Illinois
7377,Waverly,IL,Illinois
7378,Wayne,IL,Illinois
7379,Wayne City,IL,Illinois
7380,Waynesville,IL,Illinois
7381,Wedron,IL,Illinois
7382,Weldon,IL,Illinois
7383,Wellington,IL,Illinois
7384,Wenona,IL,Illinois
7385,West Brooklyn,IL,Illinois
7386,West Chicago,IL,Illinois
7387,West Frankfort,IL,Illinois
7388,West Liberty,IL,Illinois
7389,West Point,IL,Illinois
7390,West Salem,IL,Illinois
7391,West Union,IL,Illinois
7392,West York,IL,Illinois
7393,Westchester,IL,Illinois
7394,Western Springs,IL,Illinois
7395,Westfield,IL,Illinois
7396,Westmont,IL,Illinois
7397,Westville,IL,Illinois
7398,Wheaton,IL,Illinois
7399,Wheeler,IL,Illinois
7400,Wheeling,IL,Illinois
7401,White Hall,IL,Illinois
7402,White Heath,IL,Illinois
7403,Whittington,IL,Illinois
7404,Williamsfield,IL,Illinois
7405,Williamsville,IL,Illinois
7406,Willisville,IL,Illinois
7407,Willow Hill,IL,Illinois
7408,Willow Springs,IL,Illinois
7409,Willowbrook,IL,Illinois
7410,Wilmette,IL,Illinois
7411,Wilmington,IL,Illinois
7412,Wilsonville,IL,Illinois
7413,Winchester,IL,Illinois
7414,Windsor,IL,Illinois
7415,Winfield,IL,Illinois
7416,Winnebago,IL,Illinois
7417,Winnetka,IL,Illinois
7418,Winslow,IL,Illinois
7419,Winthrop Harbor,IL,Illinois
7420,Witt,IL,Illinois
7421,Wolf Lake,IL,Illinois
7422,Wonder Lake,IL,Illinois
7423,Wood Dale,IL,Illinois
7424,Wood River,IL,Illinois
7425,Woodhull,IL,Illinois
7426,Woodland,IL,Illinois
7427,Woodlawn,IL,Illinois
7428,Woodridge,IL,Illinois
7429,Woodson,IL,Illinois
7430,Woodstock,IL,Illinois
7431,Woosung,IL,Illinois
7432,Worden,IL,Illinois
7433,Worth,IL,Illinois
7434,Wrights,IL,Illinois
7435,Wyanet,IL,Illinois
7436,Wyoming,IL,Illinois
7437,Xenia,IL,Illinois
7438,Yale,IL,Illinois
7439,Yates City,IL,Illinois
7440,Yorkville,IL,Illinois
7441,Zeigler,IL,Illinois
7442,Zion,IL,Illinois
7443,Advance,IN,Indiana
7444,Akron,IN,Indiana
7445,Alamo,IN,Indiana
7446,Albany,IN,Indiana
7447,Albion,IN,Indiana
7448,Alexandria,IN,Indiana
7449,Ambia,IN,Indiana
7450,Amboy,IN,Indiana
7451,Amo,IN,Indiana
7452,Anderson,IN,Indiana
7453,Andrews,IN,Indiana
7454,Angola,IN,Indiana
7455,Arcadia,IN,Indiana
7456,Arcola,IN,Indiana
7457,Argos,IN,Indiana
7458,Arlington,IN,Indiana
7459,Ashley,IN,Indiana
7460,Athens,IN,Indiana
7461,Atlanta,IN,Indiana
7462,Attica,IN,Indiana
7463,Atwood,IN,Indiana
7464,Auburn,IN,Indiana
7465,Aurora,IN,Indiana
7466,Austin,IN,Indiana
7467,Avilla,IN,Indiana
7468,Avoca,IN,Indiana
7469,Avon,IN,Indiana
7470,B M G,IN,Indiana
7471,Bainbridge,IN,Indiana
7472,Bargersville,IN,Indiana
7473,Batesville,IN,Indiana
7474,Bath,IN,Indiana
7475,Battle Ground,IN,Indiana
7476,Bedford,IN,Indiana
7477,Beech Grove,IN,Indiana
7478,Bellmore,IN,Indiana
7479,Bennington,IN,Indiana
7480,Bentonville,IN,Indiana
7481,Berne,IN,Indiana
7482,Bethlehem,IN,Indiana
7483,Beverly Shores,IN,Indiana
7484,Bicknell,IN,Indiana
7485,Bippus,IN,Indiana
7486,Birdseye,IN,Indiana
7487,Blanford,IN,Indiana
7488,Bloomfield,IN,Indiana
7489,Bloomingdale,IN,Indiana
7490,Bloomington,IN,Indiana
7491,Bluffton,IN,Indiana
7492,Boggstown,IN,Indiana
7493,Boone Grove,IN,Indiana
7494,Boonville,IN,Indiana
7495,Borden,IN,Indiana
7496,Boston,IN,Indiana
7497,Boswell,IN,Indiana
7498,Bourbon,IN,Indiana
7499,Bowling Green,IN,Indiana
7500,Bradford,IN,Indiana
7501,Branchville,IN,Indiana
7502,Brazil,IN,Indiana
7503,Bremen,IN,Indiana
7504,Bridgeton,IN,Indiana
7505,Bringhurst,IN,Indiana
7506,Bristol,IN,Indiana
7507,Bristow,IN,Indiana
7508,Brook,IN,Indiana
7509,Brooklyn,IN,Indiana
7510,Brookston,IN,Indiana
7511,Brookville,IN,Indiana
7512,Brownsburg,IN,Indiana
7513,Brownstown,IN,Indiana
7514,Brownsville,IN,Indiana
7515,Bruceville,IN,Indiana
7516,Bryant,IN,Indiana
7517,Buck Creek,IN,Indiana
7518,Buckskin,IN,Indiana
7519,Buffalo,IN,Indiana
7520,Bunker Hill,IN,Indiana
7521,Burket,IN,Indiana
7522,Burlington,IN,Indiana
7523,Burnettsville,IN,Indiana
7524,Burrows,IN,Indiana
7525,Butler,IN,Indiana
7526,Butlerville,IN,Indiana
7527,Cambridge City,IN,Indiana
7528,Camby,IN,Indiana
7529,Camden,IN,Indiana
7530,Campbellsburg,IN,Indiana
7531,Canaan,IN,Indiana
7532,Cannelburg,IN,Indiana
7533,Cannelton,IN,Indiana
7534,Carbon,IN,Indiana
7535,Carlisle,IN,Indiana
7536,Carmel,IN,Indiana
7537,Carthage,IN,Indiana
7538,Cayuga,IN,Indiana
7539,Cedar Grove,IN,Indiana
7540,Cedar Lake,IN,Indiana
7541,Celestine,IN,Indiana
7542,Centerpoint,IN,Indiana
7543,Centerville,IN,Indiana
7544,Central,IN,Indiana
7545,Chalmers,IN,Indiana
7546,Chandler,IN,Indiana
7547,Charlestown,IN,Indiana
7548,Charlottesville,IN,Indiana
7549,Chesterton,IN,Indiana
7550,Chrisney,IN,Indiana
7551,Churubusco,IN,Indiana
7552,Cicero,IN,Indiana
7553,Clarks Hill,IN,Indiana
7554,Clarksburg,IN,Indiana
7555,Clarksville,IN,Indiana
7556,Clay City,IN,Indiana
7557,Claypool,IN,Indiana
7558,Clayton,IN,Indiana
7559,Clear Creek,IN,Indiana
7560,Clifford,IN,Indiana
7561,Clinton,IN,Indiana
7562,Cloverdale,IN,Indiana
7563,Coal City,IN,Indiana
7564,Coalmont,IN,Indiana
7565,Coatesville,IN,Indiana
7566,Colfax,IN,Indiana
7567,Columbia City,IN,Indiana
7568,Columbus,IN,Indiana
7569,Commiskey,IN,Indiana
7570,Connersville,IN,Indiana
7571,Converse,IN,Indiana
7572,Cortland,IN,Indiana
7573,Corunna,IN,Indiana
7574,Cory,IN,Indiana
7575,Corydon,IN,Indiana
7576,Covington,IN,Indiana
7577,Craigville,IN,Indiana
7578,Crandall,IN,Indiana
7579,Crane,IN,Indiana
7580,Crawfordsville,IN,Indiana
7581,Cromwell,IN,Indiana
7582,Cross Plains,IN,Indiana
7583,Crothersville,IN,Indiana
7584,Crown Point,IN,Indiana
7585,Culver,IN,Indiana
7586,Cutler,IN,Indiana
7587,Cynthiana,IN,Indiana
7588,Dale,IN,Indiana
7589,Daleville,IN,Indiana
7590,Dana,IN,Indiana
7591,Danville,IN,Indiana
7592,Darlington,IN,Indiana
7593,Dayton,IN,Indiana
7594,Decatur,IN,Indiana
7595,Decker,IN,Indiana
7596,Deedsville,IN,Indiana
7597,Delong,IN,Indiana
7598,Delphi,IN,Indiana
7599,Demotte,IN,Indiana
7600,Denver,IN,Indiana
7601,Depauw,IN,Indiana
7602,Deputy,IN,Indiana
7603,Derby,IN,Indiana
7604,Dillsboro,IN,Indiana
7605,Donaldson,IN,Indiana
7606,Dublin,IN,Indiana
7607,Dubois,IN,Indiana
7608,Dugger,IN,Indiana
7609,Dunkirk,IN,Indiana
7610,Dunreith,IN,Indiana
7611,Dupont,IN,Indiana
7612,Dyer,IN,Indiana
7613,Earl Park,IN,Indiana
7614,East Chicago,IN,Indiana
7615,East Enterprise,IN,Indiana
7616,Eaton,IN,Indiana
7617,Eckerty,IN,Indiana
7618,Economy,IN,Indiana
7619,Edinburgh,IN,Indiana
7620,Edwardsport,IN,Indiana
7621,Elberfeld,IN,Indiana
7622,Elizabeth,IN,Indiana
7623,Elizabethtown,IN,Indiana
7624,Elkhart,IN,Indiana
7625,Ellettsville,IN,Indiana
7626,Elnora,IN,Indiana
7627,Elwood,IN,Indiana
7628,Eminence,IN,Indiana
7629,English,IN,Indiana
7630,Etna Green,IN,Indiana
7631,Evanston,IN,Indiana
7632,Evansville,IN,Indiana
7633,Fair Oaks,IN,Indiana
7634,Fairbanks,IN,Indiana
7635,Fairland,IN,Indiana
7636,Fairmount,IN,Indiana
7637,Falmouth,IN,Indiana
7638,Farmersburg,IN,Indiana
7639,Farmland,IN,Indiana
7640,Ferdinand,IN,Indiana
7641,Fillmore,IN,Indiana
7642,Finly,IN,Indiana
7643,Fishers,IN,Indiana
7644,Flat Rock,IN,Indiana
7645,Flora,IN,Indiana
7646,Florence,IN,Indiana
7647,Floyds Knobs,IN,Indiana
7648,Fontanet,IN,Indiana
7649,Forest,IN,Indiana
7650,Fort Branch,IN,Indiana
7651,Fort Wayne,IN,Indiana
7652,Fortville,IN,Indiana
7653,Fountain City,IN,Indiana
7654,Fountaintown,IN,Indiana
7655,Fowler,IN,Indiana
7656,Fowlerton,IN,Indiana
7657,Francesville,IN,Indiana
7658,Francisco,IN,Indiana
7659,Frankfort,IN,Indiana
7660,Franklin,IN,Indiana
7661,Frankton,IN,Indiana
7662,Fredericksburg,IN,Indiana
7663,Freedom,IN,Indiana
7664,Freelandville,IN,Indiana
7665,Freetown,IN,Indiana
7666,Fremont,IN,Indiana
7667,French Lick,IN,Indiana
7668,Friendship,IN,Indiana
7669,Fulda,IN,Indiana
7670,Fulton,IN,Indiana
7671,Galveston,IN,Indiana
7672,Garrett,IN,Indiana
7673,Gary,IN,Indiana
7674,Gas City,IN,Indiana
7675,Gaston,IN,Indiana
7676,Geneva,IN,Indiana
7677,Gentryville,IN,Indiana
7678,Georgetown,IN,Indiana
7679,Glenwood,IN,Indiana
7680,Goldsmith,IN,Indiana
7681,Goodland,IN,Indiana
7682,Goshen,IN,Indiana
7683,Gosport,IN,Indiana
7684,Grabill,IN,Indiana
7685,Grammer,IN,Indiana
7686,Grandview,IN,Indiana
7687,Granger,IN,Indiana
7688,Grantsburg,IN,Indiana
7689,Grass Creek,IN,Indiana
7690,Graysville,IN,Indiana
7691,Greencastle,IN,Indiana
7692,Greenfield,IN,Indiana
7693,Greens Fork,IN,Indiana
7694,Greensboro,IN,Indiana
7695,Greensburg,IN,Indiana
7696,Greentown,IN,Indiana
7697,Greenville,IN,Indiana
7698,Greenwood,IN,Indiana
7699,Griffin,IN,Indiana
7700,Griffith,IN,Indiana
7701,Grissom Arb,IN,Indiana
7702,Grovertown,IN,Indiana
7703,Guilford,IN,Indiana
7704,Gwynneville,IN,Indiana
7705,Hagerstown,IN,Indiana
7706,Hamilton,IN,Indiana
7707,Hamlet,IN,Indiana
7708,Hammond,IN,Indiana
7709,Hanna,IN,Indiana
7710,Hanover,IN,Indiana
7711,Hardinsburg,IN,Indiana
7712,Harlan,IN,Indiana
7713,Harmony,IN,Indiana
7714,Harrodsburg,IN,Indiana
7715,Hartford City,IN,Indiana
7716,Hartsville,IN,Indiana
7717,Hatfield,IN,Indiana
7718,Haubstadt,IN,Indiana
7719,Hayden,IN,Indiana
7720,Hazleton,IN,Indiana
7721,Hebron,IN,Indiana
7722,Helmsburg,IN,Indiana
7723,Heltonville,IN,Indiana
7724,Hemlock,IN,Indiana
7725,Henryville,IN,Indiana
7726,Highland,IN,Indiana
7727,Hillsboro,IN,Indiana
7728,Hillsdale,IN,Indiana
7729,Hoagland,IN,Indiana
7730,Hobart,IN,Indiana
7731,Hobbs,IN,Indiana
7732,Holland,IN,Indiana
7733,Holton,IN,Indiana
7734,Homer,IN,Indiana
7735,Hope,IN,Indiana
7736,Howe,IN,Indiana
7737,Hudson,IN,Indiana
7738,Huntertown,IN,Indiana
7739,Huntingburg,IN,Indiana
7740,Huntington,IN,Indiana
7741,Huron,IN,Indiana
7742,Hymera,IN,Indiana
7743,Idaville,IN,Indiana
7744,Indianapolis,IN,Indiana
7745,Ingalls,IN,Indiana
7746,Inglefield,IN,Indiana
7747,Ireland,IN,Indiana
7748,Jamestown,IN,Indiana
7749,Jasonville,IN,Indiana
7750,Jasper,IN,Indiana
7751,Jeffersonville,IN,Indiana
7752,Jonesboro,IN,Indiana
7753,Jonesville,IN,Indiana
7754,Kempton,IN,Indiana
7755,Kendallville,IN,Indiana
7756,Kennard,IN,Indiana
7757,Kentland,IN,Indiana
7758,Kewanna,IN,Indiana
7759,Keystone,IN,Indiana
7760,Kimmell,IN,Indiana
7761,Kingman,IN,Indiana
7762,Kingsbury,IN,Indiana
7763,Kingsford Heights,IN,Indiana
7764,Kirklin,IN,Indiana
7765,Knightstown,IN,Indiana
7766,Knightsville,IN,Indiana
7767,Knox,IN,Indiana
7768,Kokomo,IN,Indiana
7769,Koleen,IN,Indiana
7770,Kouts,IN,Indiana
7771,Kurtz,IN,Indiana
7772,La Crosse,IN,Indiana
7773,La Fontaine,IN,Indiana
7774,La Porte,IN,Indiana
7775,Laconia,IN,Indiana
7776,Ladoga,IN,Indiana
7777,Lafayette,IN,Indiana
7778,Lagrange,IN,Indiana
7779,Lagro,IN,Indiana
7780,Lake Cicott,IN,Indiana
7781,Lake Station,IN,Indiana
7782,Lake Village,IN,Indiana
7783,Laketon,IN,Indiana
7784,Lakeville,IN,Indiana
7785,Lamar,IN,Indiana
7786,Lanesville,IN,Indiana
7787,Laotto,IN,Indiana
7788,Lapaz,IN,Indiana
7789,Lapel,IN,Indiana
7790,Larwill,IN,Indiana
7791,Laurel,IN,Indiana
7792,Lawrenceburg,IN,Indiana
7793,Leavenworth,IN,Indiana
7794,Lebanon,IN,Indiana
7795,Leesburg,IN,Indiana
7796,Leiters Ford,IN,Indiana
7797,Leo,IN,Indiana
7798,Leopold,IN,Indiana
7799,Leroy,IN,Indiana
7800,Lewis,IN,Indiana
7801,Lewisville,IN,Indiana
7802,Lexington,IN,Indiana
7803,Liberty,IN,Indiana
7804,Liberty Center,IN,Indiana
7805,Liberty Mills,IN,Indiana
7806,Ligonier,IN,Indiana
7807,Lincoln City,IN,Indiana
7808,Linden,IN,Indiana
7809,Linn Grove,IN,Indiana
7810,Linton,IN,Indiana
7811,Lizton,IN,Indiana
